model,scenario,variable,glb,nor
'NorESM2-LM','ssp126','rh',0.675531325,-0.213959754
'NorESM2-LM','ssp126','rh',1.222115519,0.264937761
'NorESM2-LM','ssp126','rh',0.898768135,0.427029325
'NorESM2-LM','ssp126','rh',0.424087798,-0.02256838
'NorESM2-LM','ssp126','rh',1.123285865,0.153931464
'NorESM2-LM','ssp126','rh',2.370085516,0.497252118
'NorESM2-LM','ssp126','rh',1.47001498,0.175611575
'NorESM2-LM','ssp126','rh',1.25516142,0.023250836
'NorESM2-LM','ssp126','rh',2.935003255,0.500336265
'NorESM2-LM','ssp126','rh',2.775716486,0.02589529
'NorESM2-LM','ssp126','rh',1.860256136,0.472780579
'NorESM2-LM','ssp126','rh',1.658955652,0.735655592
'NorESM2-LM','ssp126','rh',1.852967766,0.926308339
'NorESM2-LM','ssp126','rh',2.559850526,0.824499461
'NorESM2-LM','ssp126','rh',2.294080975,0.494012229
'NorESM2-LM','ssp126','rh',2.067256917,0.392702054
'NorESM2-LM','ssp126','rh',3.083430285,0.912468623
'NorESM2-LM','ssp126','rh',1.787606384,0.277429192
'NorESM2-LM','ssp126','rh',4.381426053,0.641510812
'NorESM2-LM','ssp126','rh',4.709626871,0.571839459
'NorESM2-LM','ssp126','rh',5.325321608,0.766033697
'NorESM2-LM','ssp126','rh',4.404141729,0.734120735
'NorESM2-LM','ssp126','rh',3.915773824,0.680173324
'NorESM2-LM','ssp126','rh',3.710679441,0.814354026
'NorESM2-LM','ssp126','rh',3.64416217,0.833226342
'NorESM2-LM','ssp126','rh',4.200780032,0.69438173
'NorESM2-LM','ssp126','rh',4.454846202,0.918540827
'NorESM2-LM','ssp126','rh',4.022973756,0.556768297
'NorESM2-LM','ssp126','rh',3.442925314,0.690313656
'NorESM2-LM','ssp126','rh',4.786461441,1.05610316
'NorESM2-LM','ssp126','rh',6.484470494,1.241774335
'NorESM2-LM','ssp126','rh',5.671430678,1.025104506
'NorESM2-LM','ssp126','rh',4.582386937,0.795266295
'NorESM2-LM','ssp126','rh',4.420994265,1.199387886
'NorESM2-LM','ssp126','rh',4.243593346,1.155205686
'NorESM2-LM','ssp126','rh',4.911977995,1.044988734
'NorESM2-LM','ssp126','rh',4.201894277,0.567731853
'NorESM2-LM','ssp126','rh',3.834630667,0.867037351
'NorESM2-LM','ssp126','rh',6.913986737,1.417838439
'NorESM2-LM','ssp126','rh',5.673604508,0.938968301
'NorESM2-LM','ssp126','rh',4.3408487,1.334404256
'NorESM2-LM','ssp126','rh',5.388564612,1.235296598
'NorESM2-LM','ssp126','rh',6.268097498,1.035776215
'NorESM2-LM','ssp126','rh',5.683312996,1.010616095
'NorESM2-LM','ssp126','rh',5.924090859,0.935220832
'NorESM2-LM','ssp126','rh',7.450081847,1.376623564
'NorESM2-LM','ssp126','rh',6.378028599,0.906492183
'NorESM2-LM','ssp126','rh',6.752106927,0.993406726
'NorESM2-LM','ssp126','rh',4.917779937,1.12730445
'NorESM2-LM','ssp126','rh',4.750880471,1.231626407
'NorESM2-LM','ssp126','rh',6.857505755,1.527057712
'NorESM2-LM','ssp126','rh',4.766134354,1.397690737
'NorESM2-LM','ssp126','rh',5.839312675,1.417903004
'NorESM2-LM','ssp126','rh',5.770223876,1.308621955
'NorESM2-LM','ssp126','rh',6.040282516,1.311003174
'NorESM2-LM','ssp126','rh',5.35793879,1.107057245
'NorESM2-LM','ssp126','rh',5.620648597,1.359385067
'NorESM2-LM','ssp126','rh',6.311913733,1.191992052
'NorESM2-LM','ssp126','rh',5.704635595,1.405943687
'NorESM2-LM','ssp126','rh',6.710427173,1.354033556
'NorESM2-LM','ssp126','rh',6.847943871,1.155198356
'NorESM2-LM','ssp126','rh',8.051704913,1.160051592
'NorESM2-LM','ssp126','rh',7.314160442,1.124108756
'NorESM2-LM','ssp126','rh',6.262246417,0.897541558
'NorESM2-LM','ssp126','rh',6.368396141,1.717078007
'NorESM2-LM','ssp126','rh',4.811666703,0.983986595
'NorESM2-LM','ssp126','rh',4.857473376,1.56119245
'NorESM2-LM','ssp126','rh',6.91373936,1.632421133
'NorESM2-LM','ssp126','rh',5.402253287,1.08836279
'NorESM2-LM','ssp126','rh',6.903663988,1.459008894
'NorESM2-LM','ssp126','rh',6.934862705,1.356408835
'NorESM2-LM','ssp126','rh',6.875701189,1.227305445
'NorESM2-LM','ssp126','rh',6.628697899,1.609926565
'NorESM2-LM','ssp126','rh',5.897399923,1.383249302
'NorESM2-LM','ssp126','rh',6.08041533,1.469662472
'NorESM2-LM','ssp126','rh',5.651979191,1.746501248
'NorESM2-LM','ssp245','nep',0.965656497,-0.02227537
'NorESM2-LM','ssp245','nep',0.095645998,0.011825072
'NorESM2-LM','ssp245','nep',0.262686348,0.084254965
'NorESM2-LM','ssp245','nep',-0.986866404,-0.292771154
'NorESM2-LM','ssp245','nep',-0.337122439,0.218966487
'NorESM2-LM','ssp245','nep',0.46101696,0.011850259
'NorESM2-LM','ssp245','nep',0.493303469,-0.030997278
'NorESM2-LM','ssp245','nep',0.115258194,0.118640362
'NorESM2-LM','ssp245','nep',2.322911028,0.51141508
'NorESM2-LM','ssp245','nep',1.506881416,0.297799579
'NorESM2-LM','ssp245','nep',1.194752024,0.206981718
'NorESM2-LM','ssp245','nep',1.570397486,0.235200673
'NorESM2-LM','ssp245','nep',0.912292441,-0.189302671
'NorESM2-LM','ssp245','nep',1.185345387,0.521550258
'NorESM2-LM','ssp245','nep',0.222548348,-0.06735062
'NorESM2-LM','ssp245','nep',1.401446342,-0.000630879
'NorESM2-LM','ssp245','nep',0.30255199,-0.198070638
'NorESM2-LM','ssp245','nep',1.116325933,0.188148427
'NorESM2-LM','ssp245','nep',3.035506665,0.185594207
'NorESM2-LM','ssp245','nep',2.509383574,0.591090987
'NorESM2-LM','ssp245','nep',1.346605794,0.642821261
'NorESM2-LM','ssp245','nep',2.542751386,0.564183592
'NorESM2-LM','ssp245','nep',2.095205456,0.231691152
'NorESM2-LM','ssp245','nep',1.13331071,0.548050653
'NorESM2-LM','ssp245','nep',2.273981423,0.427298488
'NorESM2-LM','ssp245','nep',2.916192017,0.718969682
'NorESM2-LM','ssp245','nep',1.978343512,0.210089439
'NorESM2-LM','ssp245','nep',2.328890081,0.449756631
'NorESM2-LM','ssp245','nep',1.896218751,0.248976345
'NorESM2-LM','ssp245','nep',0.853257648,0.548755199
'NorESM2-LM','ssp245','nep',4.04314241,0.771095539
'NorESM2-LM','ssp245','nep',3.91879889,0.750476648
'NorESM2-LM','ssp245','nep',2.531673726,0.493274924
'NorESM2-LM','ssp245','nep',1.966455659,0.814465313
'NorESM2-LM','ssp245','nep',1.180091219,-0.050826198
'NorESM2-LM','ssp245','nep',3.01946665,0.514470253
'NorESM2-LM','ssp245','nep',3.583907262,0.907371907
'NorESM2-LM','ssp245','nep',1.881086741,0.228102161
'NorESM2-LM','ssp245','nep',3.76895269,0.916150239
'NorESM2-LM','ssp245','nep',3.168267649,0.281436229
'NorESM2-LM','ssp245','nep',3.019818465,0.606673451
'NorESM2-LM','ssp245','nep',2.986810235,0.654751514
'NorESM2-LM','ssp245','nep',2.29893827,0.653278433
'NorESM2-LM','ssp245','nep',2.642729384,0.633081147
'NorESM2-LM','ssp245','nep',2.299097324,0.541546045
'NorESM2-LM','ssp245','nep',2.978296526,0.382371982
'NorESM2-LM','ssp245','nep',2.968718875,0.400828254
'NorESM2-LM','ssp245','nep',3.983277457,0.980402776
'NorESM2-LM','ssp245','nep',3.823575146,0.822767526
'NorESM2-LM','ssp245','nep',3.628786351,0.960547424
'NorESM2-LM','ssp245','nep',3.858376523,0.703134279
'NorESM2-LM','ssp245','nep',3.539991939,0.899325791
'NorESM2-LM','ssp245','nep',2.357633626,0.904508199
'NorESM2-LM','ssp245','nep',2.630948601,0.87348828
'NorESM2-LM','ssp245','nep',4.226628619,0.599031305
'NorESM2-LM','ssp245','nep',3.994978791,0.185957817
'NorESM2-LM','ssp245','nep',3.081692115,0.927054737
'NorESM2-LM','ssp245','nep',2.858403068,0.818254104
'NorESM2-LM','ssp245','nep',3.281430044,0.724144772
'NorESM2-LM','ssp245','nep',3.243053021,0.974475974
'NorESM2-LM','ssp245','nep',2.937236014,0.674192326
'NorESM2-LM','ssp245','nep',4.989950388,0.754744194
'NorESM2-LM','ssp245','nep',3.322115645,0.732364027
'NorESM2-LM','ssp245','nep',3.125885645,0.585142158
'NorESM2-LM','ssp245','nep',4.160835178,0.944488429
'NorESM2-LM','ssp245','nep',4.320824353,0.885316994
'NorESM2-LM','ssp245','nep',1.955807036,0.620444246
'NorESM2-LM','ssp245','nep',2.466299663,0.897977007
'NorESM2-LM','ssp245','nep',4.435709737,0.867746948
'NorESM2-LM','ssp245','nep',3.217687524,0.811792665
'NorESM2-LM','ssp245','nep',2.628868425,0.93394589
'NorESM2-LM','ssp245','nep',3.683247306,0.850704479
'NorESM2-LM','ssp245','nep',3.063266565,0.143272928
'NorESM2-LM','ssp245','nep',3.010814338,0.641615176
'NorESM2-LM','ssp245','nep',3.372428824,0.743187322
'NorESM2-LM','ssp245','nep',3.761091646,0.943205551
'NorESM2-LM','ssp245','nep',2.36551046,0.666630147
'NorESM2-LM','ssp245','nep',3.238697008,1.061031759
'NorESM2-LM','ssp245','nep',3.61210387,0.500484994
'NorESM2-LM','ssp245','nep',2.894819819,0.494405895
'NorESM2-LM','ssp245','nep',2.564833799,0.784372593
'NorESM2-LM','ssp245','nep',3.028789355,0.49988332
'NorESM2-LM','ssp245','nep',3.292160032,0.963295633
'NorESM2-LM','ssp245','nep',2.399164659,0.552923145
'NorESM2-LM','ssp245','nep',2.186240808,0.57102878
'NorESM2-LM','ssp245','nep',2.917640054,0.777143534
'NorESM2-LM','ssp245','npp',1.058568452,-0.163380297
'NorESM2-LM','ssp245','npp',0.352189366,-0.113966294
'NorESM2-LM','ssp245','npp',-0.140206943,-0.010217196
'NorESM2-LM','ssp245','npp',-1.216025119,-0.017072687
'NorESM2-LM','ssp245','npp',-0.054525756,0.304636473
'NorESM2-LM','ssp245','npp',-0.096397233,0.030092861
